"begin","end","id","nVehContrib","flow","occupancy","speed","length","nVehEntered","begin_label","end_label"
31200,31500,"11_W_1",18,216,1.46,20.93,4.83,18,"08:40","08:45"
31200,31500,"11_W_2",23,276,2.33,19.08,5.07,23,"08:40","08:45"
31200,31500,"11_E_0",18,216,1.58,21.67,5.64,18,"08:40","08:45"
31200,31500,"11_E_1",13,156,0.87,23.81,4.85,13,"08:40","08:45"
31200,31500,"11_E_2",7,84,0.48,23.41,4.79,7,"08:40","08:45"
31200,31500,"12_W_0",39,468,5.92,13.88,5.01,39,"08:40","08:45"
31200,31500,"12_W_1",25,300,2.74,16.38,5.06,25,"08:40","08:45"
31200,31500,"12_W_2",19,228,1.84,18.81,5.34,19,"08:40","08:45"
31200,31500,"12_E_0",5,60,0.45,20.39,5.3,5,"08:40","08:45"
31200,31500,"12_E_1",24,288,2.18,19.02,5.02,24,"08:40","08:45"
31200,31500,"12_E_2",15,180,1.23,20.68,4.9,15,"08:40","08:45"
31200,31500,"13_W_0",8,96,1.05,20.26,5.75,8,"08:40","08:45"
31200,31500,"13_W_1",8,96,0.63,22.47,4.94,9,"08:40","08:45"
31200,31500,"13_W_2",19,228,1.47,21.24,4.84,19,"08:40","08:45"
31200,31500,"13_E_0",12,144,1.68,20.17,6.88,12,"08:40","08:45"
31200,31500,"13_E_1",22,264,1.77,22.03,5.14,23,"08:40","08:45"
31200,31500,"13_E_2",18,216,1.8,21.35,5.94,18,"08:40","08:45"
31200,31500,"14_W_0",25,300,2.31,18.57,5.08,25,"08:40","08:45"
31200,31500,"14_W_1",19,228,1.78,18.87,5.16,19,"08:40","08:45"
31200,31500,"14_E_0",34,408,3.26,17.7,5.03,34,"08:40","08:45"
31200,31500,"14_E_1",10,120,0.9,19.57,5.2,10,"08:40","08:45"
31200,31500,"15_W_0",36,432,3.08,21.7,5.54,36,"08:40","08:45"
31200,31500,"15_W_1",27,324,2.2,22.35,4.91,27,"08:40","08:45"
31200,31500,"15_W_2",31,372,2.28,22.94,5.05,32,"08:40","08:45"
31200,31500,"15_E_0",33,396,2.53,23.02,5.26,34,"08:40","08:45"
31200,31500,"15_E_1",27,324,2.24,24.25,5.35,27,"08:40","08:45"
31200,31500,"15_E_2",44,528,3.11,23.83,4.98,44,"08:40","08:45"
31200,31500,"16_W_0",28,336,2.25,22.44,5.21,28,"08:40","08:45"
31200,31500,"16_W_1",11,132,0.77,24.52,5.05,11,"08:40","08:45"
31200,31500,"16_W_2",2,24,0.14,24.22,5,2,"08:40","08:45"
31200,31500,"16_E_0",8,96,0.72,23.62,6.12,8,"08:40","08:45"
31200,31500,"16_E_1",12,144,0.83,23.05,4.75,12,"08:40","08:45"
31200,31500,"16_E_2",7,84,0.48,25.19,5.14,7,"08:40","08:45"
31200,31500,"17_W_0",21,252,0.95,35.91,4.86,21,"08:40","08:45"
31200,31500,"17_W_1",2,24,0.09,39.84,5.5,2,"08:40","08:45"
31200,31500,"17_W_2",2,24,0.1,33.57,4.75,2,"08:40","08:45"
31200,31500,"17_E_0",44,528,2.14,33.4,4.82,44,"08:40","08:45"
31200,31500,"17_E_1",18,216,0.9,35.18,5.17,18,"08:40","08:45"
31200,31500,"17_E_2",20,240,0.94,36.02,5.03,20,"08:40","08:45"
31200,31500,"18_W_0",19,228,1.29,23.14,4.66,19,"08:40","08:45"
31200,31500,"18_W_1",8,96,0.57,23.23,4.94,9,"08:40","08:45"
31200,31500,"18_W_2",5,60,0.67,19.67,5.5,5,"08:40","08:45"
31200,31500,"18_E_0",8,96,0.56,24.4,5.06,8,"08:40","08:45"
31200,31500,"18_E_1",12,144,0.85,23.42,4.96,12,"08:40","08:45"
31200,31500,"18_E_2",17,204,1.19,23.27,4.85,17,"08:40","08:45"
31200,31500,"19_W_0",8,96,0.57,22.69,4.81,8,"08:40","08:45"
31200,31500,"19_W_1",7,84,0.49,23.31,4.86,7,"08:40","08:45"
31200,31500,"19_W_2",7,84,0.42,26.62,4.79,7,"08:40","08:45"
31200,31500,"19_E_0",20,240,1.38,23.56,4.83,20,"08:40","08:45"
31200,31500,"19_E_1",9,108,0.74,22.41,5.33,9,"08:40","08:45"
31200,31500,"19_E_2",8,96,0.56,23.16,4.88,8,"08:40","08:45"
31200,31500,"20_W_0",13,156,0.99,22.58,5.08,13,"08:40","08:45"
31200,31500,"20_W_1",25,300,1.64,24.55,4.8,25,"08:40","08:45"
31200,31500,"20_W_2",18,216,1.27,24.31,5.08,18,"08:40","08:45"
31200,31500,"20_E_0",19,228,1.48,22.24,5.11,19,"08:40","08:45"
31200,31500,"20_E_1",13,156,0.96,23.59,5.15,13,"08:40","08:45"
31200,31500,"20_E_2",7,84,0.46,25.41,4.93,7,"08:40","08:45"
31200,31500,"21_W_0",10,120,0.98,17.42,5.05,11,"08:40","08:45"
31200,31500,"21_W_1",11,132,1.33,17.15,5,11,"08:40","08:45"
31200,31500,"21_E_0",13,156,1.41,18.21,5.77,13,"08:40","08:45"
31200,31500,"21_E_1",2,24,0.16,19.57,4.75,2,"08:40","08:45"
31500,31800,"1_W_0",3,36,0.36,13.48,4.83,3,"08:45","08:50"
31500,31800,"1_W_1",3,36,0.39,12.29,4.83,3,"08:45","08:50"
31500,31800,"1_E_0",2,24,0.48,12.48,8.75,2,"08:45","08:50"
31500,31800,"1_E_1",1,12,0.16,12.77,6,1,"08:45","08:50"
31500,31800,"2_W_0",9,108,0.67,21.93,4.89,9,"08:45","08:50"
31500,31800,"2_W_1",20,240,1.45,22.95,4.97,20,"08:45","08:50"
31500,31800,"2_W_2",9,108,0.65,24.93,5.33,9,"08:45","08:50"
31500,31800,"2_W_3",4,48,0.29,22.77,5,4,"08:45","08:50"
31500,31800,"2_E_0",13,156,1.03,21.56,5.08,13,"08:45","08:50"
31500,31800,"2_E_1",7,84,0.53,25.23,5.71,7,"08:45","08:50"
31500,31800,"2_E_2",0,0,0,-1,-1,0,"08:45","08:50"
31500,31800,"2_E_3",4,48,0.26,25.47,5,4,"08:45","08:50"
31500,31800,"3_W_0",15,180,1.98,13.56,5.37,15,"08:45","08:50"
31500,31800,"3_W_1",3,36,0.44,12.9,5.67,3,"08:45","08:50"
31500,31800,"3_E_0",17,204,2.16,12.66,4.76,17,"08:45","08:50"
31500,31800,"3_E_1",11,132,1.68,13.4,6.05,11,"08:45","08:50"
31500,31800,"4_W_0",2,24,0.18,18.83,5,2,"08:45","08:50"
31500,31800,"4_W_1",36,432,2.62,22.99,4.93,36,"08:45","08:50"
31500,31800,"4_W_2",16,192,1.15,24.17,5.16,16,"08:45","08:50"
31500,31800,"4_W_3",17,204,1.29,23.55,5.29,17,"08:45","08:50"
31500,31800,"4_E_0",18,216,1.31,23.42,5.06,18,"08:45","08:50"
31500,31800,"4_E_1",11,132,0.72,25.16,4.86,11,"08:45","08:50"
31500,31800,"4_E_2",13,156,0.97,23.95,5.31,13,"08:45","08:50"
31500,31800,"4_E_3",1,12,0.07,25.73,5.5,1,"08:45","08:50"
31500,31800,"5_W_0",36,432,2.67,22.76,4.99,36,"08:45","08:50"
31500,31800,"5_W_1",13,156,0.91,24.73,5.15,13,"08:45","08:50"
31500,31800,"5_W_2",26,312,2.27,22.13,5.71,26,"08:45","08:50"
31500,31800,"5_E_0",27,324,1.9,24.22,5.07,28,"08:45","08:50"
31500,31800,"5_E_1",12,144,1.09,23.56,4.83,12,"08:45","08:50"
31500,31800,"5_E_2",19,228,1.49,23.36,5.34,19,"08:45","08:50"
31500,31800,"6_W_0",29,348,2.35,21.2,4.98,29,"08:45","08:50"
31500,31800,"6_W_1",12,144,1.39,20.45,5.71,12,"08:45","08:50"
31500,31800,"6_W_2",8,96,0.65,19.85,4.81,9,"08:45","08:50"
31500,31800,"6_E_0",20,240,1.84,20.95,5.65,20,"08:45","08:50"
31500,31800,"6_E_1",10,120,0.79,20.98,4.9,10,"08:45","08:50"
31500,31800,"6_E_2",21,252,2.42,16.06,5.17,21,"08:45","08:50"
31500,31800,"7_W_0",18,216,1.74,18.43,5.28,18,"08:45","08:50"
31500,31800,"7_W_1",11,132,0.89,20.58,4.91,11,"08:45","08:50"
31500,31800,"7_W_2",11,132,0.9,20.24,4.82,11,"08:45","08:50"
31500,31800,"7_E_0",26,312,2.41,19.23,5.04,26,"08:45","08:50"
31500,31800,"7_E_1",17,204,2.14,18.81,6.26,17,"08:45","08:50"
31500,31800,"7_E_2",18,216,1.56,22,5.69,18,"08:45","08:50"
31500,31800,"8_W_0",19,228,37.18,6.36,5.11,19,"08:45","08:50"
31500,31800,"8_W_1",11,132,91.62,1.55,4.86,11,"08:45","08:50"
31500,31800,"8_W_2",9,108,1.51,13.3,5.28,10,"08:45","08:50"
31500,31800,"8_E_0",35,420,3.7,17.98,5.09,35,"08:45","08:50"
31500,31800,"8_E_1",13,156,1.21,18.63,5.04,13,"08:45","08:50"
31500,31800,"8_E_2",28,336,2.44,19.99,5,28,"08:45","08:50"
31500,31800,"9_W_0",16,192,1.38,20.01,5.12,16,"08:45","08:50"
31500,31800,"9_W_1",19,228,1.9,18.05,5.21,19,"08:45","08:50"
31500,31800,"9_W_2",10,120,0.76,23.35,5.25,10,"08:45","08:50"
31500,31800,"9_E_0",13,156,1.62,17.9,5.15,13,"08:45","08:50"
31500,31800,"9_E_1",17,204,1.38,20.61,4.91,18,"08:45","08:50"
31500,31800,"9_E_2",1,12,0.18,22.01,12,1,"08:45","08:50"
31500,31800,"10_W_0",16,192,1.26,22.95,5.38,16,"08:45","08:50"
31500,31800,"10_W_1",11,132,0.7,24.96,4.73,11,"08:45","08:50"
31500,31800,"10_W_2",5,60,0.3,25.98,4.6,5,"08:45","08:50"
31500,31800,"10_E_0",12,144,0.86,23.94,5.08,12,"08:45","08:50"
31500,31800,"10_E_1",5,60,0.37,24.44,5.4,5,"08:45","08:50"
31500,31800,"10_E_2",3,36,0.2,27.16,5.5,3,"08:45","08:50"
31500,31800,"11_W_0",11,132,1.48,18.52,6.05,11,"08:45","08:50"
31500,31800,"11_W_1",20,240,1.97,19.53,4.9,20,"08:45","08:50"
31500,31800,"11_W_2",26,312,2.35,19.71,5.04,27,"08:45","08:50"
31500,31800,"11_E_0",19,228,1.68,20.35,5.26,20,"08:45","08:50"
31500,31800,"11_E_1",13,156,0.99,21.82,4.96,15,"08:45","08:50"
31500,31800,"11_E_2",10,120,1.4,17.62,4.8,10,"08:45","08:50"
31500,31800,"12_W_0",29,348,2.79,18.08,4.88,29,"08:45","08:50"
31500,31800,"12_W_1",14,168,1.08,22.86,5.25,14,"08:45","08:50"
31500,31800,"12_W_2",18,216,1.46,21.61,5.19,18,"08:45","08:50"
31500,31800,"12_E_0",6,72,0.64,15.54,4.75,6,"08:45","08:50"
31500,31800,"12_E_1",18,216,1.67,18.09,4.97,18,"08:45","08:50"
31500,31800,"12_E_2",11,132,1.06,19.11,5.36,11,"08:45","08:50"
31500,31800,"13_W_0",8,96,0.94,23.83,8.31,8,"08:45","08:50"
31500,31800,"13_W_1",9,108,0.67,22.6,4.94,9,"08:45","08:50"
31500,31800,"13_W_2",13,156,1.07,21.71,5.23,13,"08:45","08:50"
31500,31800,"13_E_0",17,204,1.51,21.83,5.65,17,"08:45","08:50"
31500,31800,"13_E_1",22,264,1.9,20.77,5.11,22,"08:45","08:50"
31500,31800,"13_E_2",22,264,1.95,20.58,5.25,22,"08:45","08:50"
31500,31800,"14_W_0",31,372,3.1,18.26,5.02,32,"08:45","08:50"
31500,31800,"14_W_1",13,156,1.39,18.71,5,14,"08:45","08:50"
31500,31800,"14_E_0",38,456,3.7,17.77,5.14,38,"08:45","08:50"
31500,31800,"14_E_1",19,228,1.64,19.41,5.03,19,"08:45","08:50"
31500,31800,"15_W_0",25,300,1.84,23.08,5.06,25,"08:45","08:50"
31500,31800,"15_W_1",16,192,1.15,23.25,4.97,16,"08:45","08:50"
31500,31800,"15_W_2",40,480,2.81,24.14,5.06,40,"08:45","08:50"
31500,31800,"15_E_0",32,384,2.34,23.3,5.06,32,"08:45","08:50"
31500,31800,"15_E_1",19,228,1.61,23.61,5.18,20,"08:45","08:50"
31500,31800,"15_E_2",34,408,2.65,23.66,4.91,35,"08:45","08:50"
31500,31800,"16_W_0",29,348,2.18,22.52,5.03,29,"08:45","08:50"
31500,31800,"16_W_1",14,168,1.01,24.13,5.14,14,"08:45","08:50"
31500,31800,"16_W_2",5,60,0.32,24.35,4.6,5,"08:45","08:50"
31500,31800,"16_E_0",11,132,0.88,21.88,5.09,11,"08:45","08:50"
31500,31800,"16_E_1",7,84,0.54,23.11,5.29,7,"08:45","08:50"
31500,31800,"16_E_2",6,72,0.42,22.24,4.58,6,"08:45","08:50"
31500,31800,"17_W_0",17,204,0.83,35.21,5.06,17,"08:45","08:50"
31500,31800,"17_W_1",4,48,0.17,39.24,5,4,"08:45","08:50"
31500,31800,"17_W_2",6,72,0.29,35.07,5.08,6,"08:45","08:50"
31500,31800,"17_E_0",49,588,2.49,32,4.84,50,"08:45","08:50"
31500,31800,"17_E_1",15,180,1.05,32.26,5.17,15,"08:45","08:50"
31500,31800,"17_E_2",10,120,0.51,35.1,5.25,10,"08:45","08:50"
31500,31800,"18_W_0",22,264,1.61,23.1,5.05,22,"08:45","08:50"
31500,31800,"18_W_1",15,180,1.09,22.7,4.93,15,"08:45","08:50"
31500,31800,"18_W_2",3,36,0.22,22.88,5,3,"08:45","08:50"
31500,31800,"18_E_0",8,96,0.59,22.5,4.94,8,"08:45","08:50"
31500,31800,"18_E_1",8,96,0.55,24.21,4.94,8,"08:45","08:50"
31500,31800,"18_E_2",9,108,0.67,24.5,5.39,9,"08:45","08:50"
31500,31800,"19_W_0",6,72,1.31,17.04,5.25,6,"08:45","08:50"
31500,31800,"19_W_1",8,96,0.5,24.99,4.69,9,"08:45","08:50"
31500,31800,"19_W_2",12,144,0.88,23.01,5,12,"08:45","08:50"
31500,31800,"19_E_0",16,192,1.17,22.94,4.97,16,"08:45","08:50"
31500,31800,"19_E_1",6,72,0.41,23.3,4.75,6,"08:45","08:50"
31500,31800,"19_E_2",5,60,0.36,25.7,5.5,5,"08:45","08:50"
31500,31800,"20_W_0",11,132,0.75,22.41,4.55,11,"08:45","08:50"
31500,31800,"20_W_1",18,216,1.24,23.64,4.83,18,"08:45","08:50"
31500,31800,"20_W_2",12,144,0.88,24.04,5.29,12,"08:45","08:50"
31500,31800,"20_E_0",17,204,1.24,23.83,5.18,17,"08:45","08:50"
31500,31800,"20_E_1",10,120,0.71,22.67,4.8,10,"08:45","08:50"
31500,31800,"20_E_2",3,36,0.2,26.15,5.17,3,"08:45","08:50"
31500,31800,"21_W_0",8,96,0.69,19.62,5,8,"08:45","08:50"
31500,31800,"21_W_1",4,48,0.38,17.88,5.12,4,"08:45","08:50"
31500,31800,"21_E_0",12,144,1.04,18.67,4.83,12,"08:45","08:50"
31500,31800,"21_E_1",3,36,0.25,19.36,4.83,3,"08:45","08:50"
31800,32100,"1_W_0",5,60,0.58,14.26,4.9,5,"08:50","08:55"
31800,32100,"1_W_1",1,12,0.13,11.16,4.5,1,"08:50","08:55"
31800,32100,"1_E_0",1,12,0.1,14.99,4.5,1,"08:50","08:55"
31800,32100,"1_E_1",0,0,0,-1,-1,0,"08:50","08:55"
31800,32100,"2_W_0",14,168,1.05,22.67,5.04,15,"08:50","08:55"
31800,32100,"2_W_1",19,228,1.75,22.39,5.29,21,"08:50","08:55"
31800,32100,"2_W_2",12,144,1.36,22.98,5.29,12,"08:50","08:55"
31800,32100,"2_W_3",2,24,0.11,27.77,4.5,2,"08:50","08:55"
31800,32100,"2_E_0",15,180,1,24.61,4.9,15,"08:50","08:55"
31800,32100,"2_E_1",4,48,0.26,25.16,4.88,4,"08:50","08:55"
31800,32100,"2_E_2",4,48,0.28,24.97,5.25,4,"08:50","08:55"
31800,32100,"2_E_3",4,48,0.26,25.11,4.88,4,"08:50","08:55"
31800,32100,"3_W_0",17,204,2.25,13.22,5.15,17,"08:50","08:55"
31800,32100,"3_W_1",4,48,0.48,12.77,4.62,4,"08:50","08:55"
31800,32100,"3_E_0",6,72,0.77,13.22,5.08,6,"08:50","08:55"
31800,32100,"3_E_1",4,48,0.55,12.29,5,4,"08:50","08:55"
31800,32100,"4_W_0",4,48,0.34,18.39,4.62,5,"08:50","08:55"
31800,32100,"4_W_1",26,312,1.9,23.16,4.98,26,"08:50","08:55"
31800,32100,"4_W_2",14,168,1.04,23.57,5.21,14,"08:50","08:55"
31800,32100,"4_W_3",13,156,0.89,23.61,4.85,13,"08:50","08:55"
31800,32100,"4_E_0",17,204,1.39,22.89,5.59,17,"08:50","08:55"
31800,32100,"4_E_1",11,132,0.79,23.46,5.05,11,"08:50","08:55"
31800,32100,"4_E_2",15,180,1.15,24.4,5.47,15,"08:50","08:55"
31800,32100,"4_E_3",5,60,0.31,25.67,4.7,5,"08:50","08:55"
31800,32100,"5_W_0",29,348,2.04,23.6,4.9,29,"08:50","08:55"
31800,32100,"5_W_1",11,132,0.83,22.91,5.18,11,"08:50","08:55"
31800,32100,"5_W_2",21,252,1.53,23.09,4.95,21,"08:50","08:55"
31800,32100,"5_E_0",28,336,2.32,23.65,5.8,28,"08:50","08:55"
31800,32100,"5_E_1",13,156,0.92,24.19,5.08,13,"08:50","08:55"
31800,32100,"5_E_2",15,180,1.04,24.57,5.07,15,"08:50","08:55"
31800,32100,"6_W_0",35,420,2.94,19.91,4.93,35,"08:50","08:55"
31800,32100,"6_W_1",7,84,0.63,19.84,5.29,7,"08:50","08:55"
31800,32100,"6_W_2",11,132,0.88,20.36,4.82,11,"08:50","08:55"
31800,32100,"6_E_0",15,180,1.08,23.18,4.9,15,"08:50","08:55"
31800,32100,"6_E_1",8,96,0.64,21.03,5,8,"08:50","08:55"
31800,32100,"6_E_2",30,360,2.61,20.65,5.22,30,"08:50","08:55"
31800,32100,"7_W_0",24,288,2.13,21.44,5.62,24,"08:50","08:55"
31800,32100,"7_W_1",20,240,1.63,20.89,5.08,20,"08:50","08:55"
31800,32100,"7_W_2",12,144,1.06,20.05,5.21,12,"08:50","08:55"
31800,32100,"7_E_0",16,192,1.22,22.96,5.22,16,"08:50","08:55"
31800,32100,"7_E_1",11,132,0.77,22.68,4.68,11,"08:50","08:55"
31800,32100,"7_E_2",12,144,0.92,21.34,4.79,12,"08:50","08:55"
31800,32100,"8_W_0",23,276,44.52,7.17,5.35,23,"08:50","08:55"
31800,32100,"8_W_1",6,72,92.29,0.38,4.92,7,"08:50","08:55"
31800,32100,"8_W_2",19,228,14.31,11.32,5.21,19,"08:50","08:55"
31800,32100,"8_E_0",27,324,2.59,18.65,5.02,28,"08:50","08:55"
31800,32100,"8_E_1",17,204,3.17,16.35,5.32,18,"08:50","08:55"
31800,32100,"8_E_2",28,336,4.42,14.42,5.25,28,"08:50","08:55"
31800,32100,"9_W_0",11,132,0.87,21.19,4.91,12,"08:50","08:55"
31800,32100,"9_W_1",13,156,1.36,19.34,4.88,13,"08:50","08:55"
31800,32100,"9_W_2",14,168,1.32,18.72,5.14,14,"08:50","08:55"
31800,32100,"9_E_0",21,252,2.3,16.14,5.05,21,"08:50","08:55"
31800,32100,"9_E_1",14,168,1.23,19.64,5.11,14,"08:50","08:55"
31800,32100,"9_E_2",8,96,0.75,17.73,4.94,8,"08:50","08:55"
31800,32100,"10_W_0",10,120,0.75,23.76,5.3,10,"08:50","08:55"
31800,32100,"10_W_1",6,72,0.42,23.89,4.92,6,"08:50","08:55"
31800,32100,"10_W_2",3,36,0.23,24.45,5.67,3,"08:50","08:55"
31800,32100,"10_E_0",3,36,0.18,26.77,4.83,3,"08:50","08:55"
31800,32100,"10_E_1",2,24,0.17,22.21,5.5,2,"08:50","08:55"
31800,32100,"10_E_2",1,12,0.06,26.87,5,1,"08:50","08:55"
31800,32100,"11_W_0",8,96,0.89,20.32,5.06,8,"08:50","08:55"
31800,32100,"11_W_1",10,120,0.78,23.89,5.5,11,"08:50","08:55"
31800,32100,"11_W_2",15,180,1.14,23.26,5.2,15,"08:50","08:55"
31800,32100,"11_E_0",19,228,1.69,20.62,5.29,19,"08:50","08:55"
31800,32100,"11_E_1",15,180,1.34,20.6,5.33,15,"08:50","08:55"
31800,32100,"11_E_2",15,180,1.07,22.22,4.67,15,"08:50","08:55"
31800,32100,"12_W_0",25,300,2.83,16.51,4.86,25,"08:50","08:55"
31800,32100,"12_W_1",19,228,1.67,19.71,5.11,19,"08:50","08:55"
31800,32100,"12_W_2",18,216,1.47,20.51,4.94,18,"08:50","08:55"
31800,32100,"12_E_0",13,156,1.19,19.69,5.35,16,"08:50","08:55"
31800,32100,"12_E_1",25,300,3.35,15.93,4.94,25,"08:50","08:55"
31800,32100,"12_E_2",13,156,1.06,20.89,5.08,13,"08:50","08:55"
31800,32100,"13_W_0",16,192,1.68,22.59,7.06,16,"08:50","08:55"
31800,32100,"13_W_1",6,72,0.4,24.37,4.83,6,"08:50","08:55"
31800,32100,"13_W_2",8,96,0.55,23.72,4.81,8,"08:50","08:55"
31800,32100,"13_E_0",15,180,3.12,17.97,9.17,15,"08:50","08:55"
31800,32100,"13_E_1",15,180,1.19,21.87,5.13,17,"08:50","08:55"
31800,32100,"13_E_2",13,156,1.13,22.79,5.58,13,"08:50","08:55"
31800,32100,"14_W_0",38,456,3.52,18.42,5.05,39,"08:50","08:55"
31800,32100,"14_W_1",15,180,1.55,19.19,5.2,15,"08:50","08:55"
31800,32100,"14_E_0",42,504,4.08,17.71,5.1,42,"08:50","08:55"
31800,32100,"14_E_1",16,192,1.31,19.68,4.78,16,"08:50","08:55"
31800,32100,"15_W_0",21,252,1.48,22.65,4.74,21,"08:50","08:55"
31800,32100,"15_W_1",10,120,0.64,25.28,4.85,10,"08:50","08:55"
31800,32100,"15_W_2",23,276,1.65,23.9,5.13,23,"08:50","08:55"
31800,32100,"15_E_0",35,420,2.84,22.16,4.94,35,"08:50","08:55"
31800,32100,"15_E_1",20,240,1.36,23.71,4.8,21,"08:50","08:55"
31800,32100,"15_E_2",31,372,2.31,22.78,4.9,31,"08:50","08:55"
31800,32100,"16_W_0",25,300,1.99,22.11,5.04,25,"08:50","08:55"
31800,32100,"16_W_1",15,180,1.1,23.74,5.23,15,"08:50","08:55"
31800,32100,"16_W_2",0,0,0,-1,-1,0,"08:50","08:55"
31800,32100,"16_E_0",15,180,1.19,21.64,5.03,16,"08:50","08:55"
31800,32100,"16_E_1",13,156,1,22.26,5.08,13,"08:50","08:55"
31800,32100,"16_E_2",8,96,0.58,22.45,4.88,8,"08:50","08:55"
31800,32100,"17_W_0",14,168,0.69,34.02,4.89,14,"08:50","08:55"
31800,32100,"17_W_1",2,24,0.09,34.87,4.75,2,"08:50","08:55"
31800,32100,"17_W_2",2,24,0.11,32.24,5.25,2,"08:50","08:55"
31800,32100,"17_E_0",47,564,2.53,32.33,5.15,47,"08:50","08:55"
31800,32100,"17_E_1",18,216,0.87,34.6,4.94,18,"08:50","08:55"
31800,32100,"17_E_2",10,120,0.51,35.91,5.4,10,"08:50","08:55"
31800,32100,"18_W_0",18,216,1.25,23.75,4.89,18,"08:50","08:55"
31800,32100,"18_W_1",9,108,0.67,22.64,5,9,"08:50","08:55"
31800,32100,"18_W_2",2,24,0.16,24.92,6,2,"08:50","08:55"
31800,32100,"18_E_0",12,144,1.2,22.31,5.67,12,"08:50","08:55"
31800,32100,"18_E_1",10,120,0.72,23.77,5.1,10,"08:50","08:55"
31800,32100,"18_E_2",16,192,1.16,24.54,5.25,16,"08:50","08:55"
31800,32100,"19_W_0",6,72,0.45,22.68,5.08,7,"08:50","08:55"
31800,32100,"19_W_1",9,108,0.94,21.79,4.89,9,"08:50","08:55"
31800,32100,"19_W_2",10,120,0.67,24.64,4.95,10,"08:50","08:55"
31800,32100,"19_E_0",20,240,1.44,23.98,5.15,20,"08:50","08:55"
31800,32100,"19_E_1",10,120,0.73,23.49,5.05,10,"08:50","08:55"
31800,32100,"19_E_2",5,60,0.36,24.67,5.3,5,"08:50","08:55"
31800,32100,"20_W_0",15,180,1.07,22.33,4.73,15,"08:50","08:55"
31800,32100,"20_W_1",29,348,1.96,25.1,5.05,29,"08:50","08:55"
31800,32100,"20_W_2",6,72,0.45,24.85,5.58,6,"08:50","08:55"
31800,32100,"20_E_0",12,144,0.94,23.09,5.29,12,"08:50","08:55"
31800,32100,"20_E_1",7,84,0.46,24.38,4.79,7,"08:50","08:55"
31800,32100,"20_E_2",2,24,0.13,24,4.75,2,"08:50","08:55"
31800,32100,"21_W_0",9,108,0.8,18.89,5,9,"08:50","08:55"
31800,32100,"21_W_1",8,96,0.73,19.15,5.19,8,"08:50","08:55"
31800,32100,"21_E_0",3,36,0.28,18.44,5.17,3,"08:50","08:55"
31800,32100,"21_E_1",0,0,0,-1,-1,0,"08:50","08:55"
32100,32400,"1_W_0",5,60,0.7,13.01,5.4,5,"08:55","09:00"
32100,32400,"1_W_1",3,36,0.42,13.53,5.67,3,"08:55","09:00"
32100,32400,"1_E_0",5,60,0.63,13.33,4.9,5,"08:55","09:00"
32100,32400,"1_E_1",4,48,0.52,12.22,4.75,4,"08:55","09:00"
32100,32400,"2_W_0",10,120,0.72,24.27,5.15,10,"08:55","09:00"
32100,32400,"2_W_1",20,240,1.51,22.9,5.15,20,"08:55","09:00"
32100,32400,"2_W_2",11,132,0.74,24.81,4.95,11,"08:55","09:00"
32100,32400,"2_W_3",6,72,0.38,25.7,4.83,6,"08:55","09:00"
32100,32400,"2_E_0",12,144,0.96,23.88,5.71,12,"08:55","09:00"
32100,32400,"2_E_1",12,144,0.87,23.33,5.04,12,"08:55","09:00"
32100,32400,"2_E_2",2,24,0.12,24.57,4.5,2,"08:55","09:00"
32100,32400,"2_E_3",4,48,0.29,24.14,5.25,4,"08:55","09:00"
32100,32400,"3_W_0",11,132,1.5,12.66,5.05,11,"08:55","09:00"
32100,32400,"3_W_1",0,0,0,-1,-1,0,"08:55","09:00"
32100,32400,"3_E_0",11,132,1.37,13.54,5.05,11,"08:55","09:00"
32100,32400,"3_E_1",3,36,0.42,13.45,5.67,3,"08:55","09:00"
32100,32400,"4_W_0",3,36,0.67,10.72,5.33,3,"08:55","09:00"
32100,32400,"4_W_1",30,360,2.45,22.91,5.03,30,"08:55","09:00"
32100,32400,"4_W_2",13,156,1,23.26,5.35,14,"08:55","09:00"
32100,32400,"4_W_3",9,108,0.64,23.85,5.06,9,"08:55","09:00"
32100,32400,"4_E_0",13,156,1.15,22.97,5.77,13,"08:55","09:00"
32100,32400,"4_E_1",8,96,0.51,26.19,5,8,"08:55","09:00"
32100,32400,"4_E_2",6,72,0.39,24.49,4.75,6,"08:55","09:00"
32100,32400,"4_E_3",2,24,0.12,27.07,5,2,"08:55","09:00"
32100,32400,"5_W_0",30,360,2.36,22.36,5.15,30,"08:55","09:00"
32100,32400,"5_W_1",9,108,0.7,22.59,5.17,9,"08:55","09:00"
32100,32400,"5_W_2",25,300,1.99,21.69,5.12,25,"08:55","09:00"
32100,32400,"5_E_0",25,300,1.71,24.43,4.94,25,"08:55","09:00"
32100,32400,"5_E_1",11,132,0.76,24.87,5.05,12,"08:55","09:00"
32100,32400,"5_E_2",11,132,1.06,22.68,5.14,11,"08:55","09:00"
32100,32400,"6_W_0",25,300,2.03,20.8,5,25,"08:55","09:00"
32100,32400,"6_W_1",10,120,0.88,20.94,5.3,10,"08:55","09:00"
32100,32400,"6_W_2",7,84,0.64,20.38,5.5,7,"08:55","09:00"
32100,32400,"6_E_0",25,300,2.02,21.47,5.14,25,"08:55","09:00"
32100,32400,"6_E_1",10,120,0.99,17.11,4.9,10,"08:55","09:00"
32100,32400,"6_E_2",30,360,3.55,15.12,4.95,30,"08:55","09:00"
32100,32400,"7_W_0",28,336,3.39,17.04,5.41,28,"08:55","09:00"
